mapping,p,u,exceptional,sample,batch,seed,nanoseconds_per_call
elligator2,11,3,0,210,100,5402,1913.0
simple_swu,11,5,0,211,100,5402,2494.0
elligator2,11,7,1,211,100,5402,2616.0
elligator2,11,6,0,211,100,5402,2531.0
simple_swu,11,10,0,211,100,5402,2388.0
simple_swu,11,1,0,211,100,5402,2464.0
elligator2,11,10,0,211,100,5402,1919.0
elligator2,11,5,0,211,100,5402,1910.0
elligator2,11,0,0,211,100,5402,2899.0
elligator2,11,8,0,211,100,5402,3090.0
elligator2,11,9,0,211,100,5402,1941.0
simple_swu,11,4,0,211,100,5402,2604.0
simple_swu,11,0,1,211,100,5402,2359.0
elligator2,11,4,1,211,100,5402,1990.0
simple_swu,11,8,1,211,100,5402,2310.0
simple_swu,11,7,0,211,100,5402,2356.0
simple_swu,11,6,0,211,100,5402,2443.0
elligator2,11,1,0,211,100,5402,1919.0
elligator2,11,3,0,211,100,5402,1998.0
simple_swu,11,9,0,211,100,5402,2377.0
simple_swu,11,3,1,211,100,5402,2391.0
elligator2,11,2,0,211,100,5402,1918.0
simple_swu,11,2,0,211,100,5402,2379.0
elligator2,11,5,0,212,100,5402,1977.0
elligator2,11,10,0,212,100,5402,1885.0
elligator2,11,2,0,212,100,5402,1949.0
simple_swu,11,3,1,212,100,5402,3143.0
elligator2,11,8,0,212,100,5402,2540.0
simple_swu,11,2,0,212,100,5402,2444.0
simple_swu,11,7,0,212,100,5402,4218.0
elligator2,11,4,1,212,100,5402,2029.0
elligator2,11,1,0,212,100,5402,1911.0
simple_swu,11,5,0,212,100,5402,2364.0
simple_swu,11,1,0,212,100,5402,2440.0
simple_swu,11,9,0,212,100,5402,2357.0
elligator2,11,0,0,212,100,5402,1966.0
simple_swu,11,8,1,212,100,5402,2579.0
elligator2,11,3,0,212,100,5402,2040.0
simple_swu,11,0,1,212,100,5402,2391.0
elligator2,11,6,0,212,100,5402,1986.0
elligator2,11,7,1,212,100,5402,1940.0
simple_swu,11,4,0,212,100,5402,2374.0
simple_swu,11,6,0,212,100,5402,2293.0
elligator2,11,9,0,212,100,5402,1950.0
simple_swu,11,10,0,212,100,5402,2842.0
elligator2,11,8,0,213,100,5402,1913.0
elligator2,11,3,0,213,100,5402,1891.0
simple_swu,11,3,1,213,100,5402,2319.0
elligator2,11,1,0,213,100,5402,1900.0
simple_swu,11,9,0,213,100,5402,2361.0
simple_swu,11,8,1,213,100,5402,2265.0
elligator2,11,2,0,213,100,5402,2118.0
simple_swu,11,1,0,213,100,5402,2395.0
simple_swu,11,10,0,213,100,5402,2339.0
simple_swu,11,5,0,213,100,5402,2404.0
elligator2,11,10,0,213,100,5402,1979.0
elligator2,11,0,0,213,100,5402,2011.0
simple_swu,11,2,0,213,100,5402,2360.0
elligator2,11,4,1,213,100,5402,1990.0
simple_swu,11,0,1,213,100,5402,2552.0
simple_swu,11,7,0,213,100,5402,2363.0
elligator2,11,6,0,213,100,5402,1921.0
simple_swu,11,4,0,213,100,5402,2339.0
simple_swu,11,6,0,213,100,5402,2357.0
elligator2,11,7,1,213,100,5402,2229.0
elligator2,11,5,0,213,100,5402,1964.0
elligator2,11,9,0,213,100,5402,1892.0
simple_swu,11,3,1,214,100,5402,2308.0
elligator2,11,5,0,214,100,5402,1913.0
simple_swu,11,1,0,214,100,5402,2557.0
simple_swu,11,8,1,214,100,5402,2360.0
simple_swu,11,6,0,214,100,5402,2452.0
simple_swu,11,4,0,214,100,5402,2404.0
elligator2,11,3,0,214,100,5402,1993.0
simple_swu,11,7,0,214,100,5402,2349.0
elligator2,11,7,1,214,100,5402,1991.0
elligator2,11,0,0,214,100,5402,1932.0
simple_swu,11,10,0,214,100,5402,2336.0
simple_swu,11,0,1,214,100,5402,2292.0
simple_swu,11,2,0,214,100,5402,2366.0
elligator2,11,9,0,214,100,5402,1946.0
elligator2,11,10,0,214,100,5402,1996.0
simple_swu,11,9,0,214,100,5402,2423.0
elligator2,11,2,0,214,100,5402,2247.0
simple_swu,11,5,0,214,100,5402,2317.0
elligator2,11,4,1,214,100,5402,1961.0
elligator2,11,6,0,214,100,5402,1904.0
elligator2,11,1,0,214,100,5402,1881.0
elligator2,11,8,0,214,100,5402,1935.0
simple_swu,11,1,0,215,100,5402,2328.0
elligator2,11,3,0,215,100,5402,1919.0
elligator2,11,6,0,215,100,5402,1881.0
simple_swu,11,5,0,215,100,5402,2307.0
elligator2,11,0,0,215,100,5402,1944.0
simple_swu,11,2,0,215,100,5402,2306.0
elligator2,11,1,0,215,100,5402,1859.0
simple_swu,11,10,0,215,100,5402,2295.0
simple_swu,11,7,0,215,100,5402,2351.0
elligator2,11,2,0,215,100,5402,1865.0
simple_swu,11,4,0,215,100,5402,2786.0
elligator2,11,4,1,215,100,5402,3045.0
simple_swu,11,6,0,215,100,5402,3453.0
simple_swu,11,9,0,215,100,5402,2550.0
elligator2,11,5,0,215,100,5402,1978.0
elligator2,11,10,0,215,100,5402,2027.0
simple_swu,11,0,1,215,100,5402,2328.0
elligator2,11,9,0,215,100,5402,1973.0
simple_swu,11,3,1,215,100,5402,2317.0
elligator2,11,8,0,215,100,5402,1931.0
simple_swu,11,8,1,215,100,5402,2283.0
elligator2,11,7,1,215,100,5402,1893.0
simple_swu,11,0,1,216,100,5402,2297.0
elligator2,11,5,0,216,100,5402,1932.0
elligator2,11,3,0,216,100,5402,1917.0
simple_swu,11,5,0,216,100,5402,2321.0
elligator2,11,0,0,216,100,5402,1982.0
simple_swu,11,1,0,216,100,5402,2327.0
simple_swu,11,2,0,216,100,5402,2662.0
elligator2,11,4,1,216,100,5402,2049.0
simple_swu,11,3,1,216,100,5402,2406.0
elligator2,11,8,0,216,100,5402,1934.0
simple_swu,11,7,0,216,100,5402,2344.0
elligator2,11,6,0,216,100,5402,1924.0
simple_swu,11,8,1,216,100,5402,2309.0
elligator2,11,9,0,216,100,5402,1916.0
simple_swu,11,6,0,216,100,5402,2644.0
elligator2,11,7,1,216,100,5402,2004.0
simple_swu,11,10,0,216,100,5402,2339.0
elligator2,11,2,0,216,100,5402,1938.0
simple_swu,11,9,0,216,100,5402,2387.0
elligator2,11,10,0,216,100,5402,1870.0
simple_swu,11,4,0,216,100,5402,2321.0
elligator2,11,1,0,216,100,5402,1949.0
elligator2,11,4,1,217,100,5402,2011.0
simple_swu,11,6,0,217,100,5402,2375.0
simple_swu,11,0,1,217,100,5402,2406.0
elligator2,11,9,0,217,100,5402,1933.0
elligator2,11,6,0,217,100,5402,1972.0
simple_swu,11,5,0,217,100,5402,2373.0
simple_swu,11,2,0,217,100,5402,2666.0
simple_swu,11,9,0,217,100,5402,2384.0
elligator2,11,7,1,217,100,5402,1946.0
elligator2,11,0,0,217,100,5402,1994.0
elligator2,11,5,0,217,100,5402,1912.0
elligator2,11,10,0,217,100,5402,1877.0
simple_swu,11,10,0,217,100,5402,2354.0
elligator2,11,3,0,217,100,5402,2087.0
simple_swu,11,1,0,217,100,5402,2530.0
simple_swu,11,4,0,217,100,5402,2342.0
elligator2,11,8,0,217,100,5402,1973.0
elligator2,11,2,0,217,100,5402,1964.0
simple_swu,11,3,1,217,100,5402,2367.0
simple_swu,11,7,0,217,100,5402,2410.0
simple_swu,11,8,1,217,100,5402,2368.0
elligator2,11,1,0,217,100,5402,1941.0
simple_swu,11,7,0,218,100,5402,2349.0
elligator2,11,8,0,218,100,5402,1918.0
elligator2,11,3,0,218,100,5402,2286.0
elligator2,11,1,0,218,100,5402,2781.0
simple_swu,11,9,0,218,100,5402,2429.0
simple_swu,11,1,0,218,100,5402,2394.0
simple_swu,11,3,1,218,100,5402,2285.0
simple_swu,11,6,0,218,100,5402,2322.0
elligator2,11,10,0,218,100,5402,1898.0
simple_swu,11,0,1,218,100,5402,3538.0
elligator2,11,9,0,218,100,5402,1926.0
simple_swu,11,8,1,218,100,5402,2274.0
simple_swu,11,2,0,218,100,5402,2335.0
simple_swu,11,4,0,218,100,5402,2384.0
simple_swu,11,10,0,218,100,5402,2294.0
elligator2,11,6,0,218,100,5402,1911.0
elligator2,11,5,0,218,100,5402,1870.0
elligator2,11,2,0,218,100,5402,1894.0
elligator2,11,7,1,218,100,5402,1854.0
elligator2,11,4,1,218,100,5402,1865.0
elligator2,11,0,0,218,100,5402,2073.0
simple_swu,11,5,0,218,100,5402,2328.0
elligator2,11,0,0,219,100,5402,1898.0
simple_swu,11,10,0,219,100,5402,2327.0
elligator2,11,2,0,219,100,5402,1866.0
simple_swu,11,1,0,219,100,5402,2380.0
elligator2,11,8,0,219,100,5402,1952.0
simple_swu,11,0,1,219,100,5402,2283.0
elligator2,11,4,1,219,100,5402,2447.0
simple_swu,11,2,0,219,100,5402,3625.0
elligator2,11,6,0,219,100,5402,1956.0
simple_swu,11,9,0,219,100,5402,2324.0
elligator2,11,1,0,219,100,5402,1904.0
elligator2,11,9,0,219,100,5402,1899.0
simple_swu,11,7,0,219,100,5402,2401.0
elligator2,11,3,0,219,100,5402,1928.0
simple_swu,11,4,0,219,100,5402,2325.0
elligator2,11,5,0,219,100,5402,1954.0
simple_swu,11,8,1,219,100,5402,2295.0
simple_swu,11,6,0,219,100,5402,2452.0
elligator2,11,10,0,219,100,5402,2155.0
elligator2,11,7,1,219,100,5402,2040.0
simple_swu,11,3,1,219,100,5402,2306.0
simple_swu,11,5,0,219,100,5402,2408.0
simple_swu,11,10,0,220,100,5402,2556.0
elligator2,11,1,0,220,100,5402,1982.0
simple_swu,11,1,0,220,100,5402,2369.0
elligator2,11,2,0,220,100,5402,1923.0
simple_swu,11,4,0,220,100,5402,2443.0
elligator2,11,8,0,220,100,5402,1978.0
simple_swu,11,3,1,220,100,5402,2319.0
simple_swu,11,0,1,220,100,5402,2381.0
elligator2,11,0,0,220,100,5402,1960.0
simple_swu,11,5,0,220,100,5402,2341.0
elligator2,11,6,0,220,100,5402,1934.0
elligator2,11,4,1,220,100,5402,1940.0
simple_swu,11,6,0,220,100,5402,2311.0
simple_swu,11,7,0,220,100,5402,2312.0
simple_swu,11,8,1,220,100,5402,2661.0
simple_swu,11,2,0,220,100,5402,3745.0
elligator2,11,7,1,220,100,5402,2613.0
elligator2,11,5,0,220,100,5402,1914.0
simple_swu,11,9,0,220,100,5402,2400.0
elligator2,11,10,0,220,100,5402,1893.0
elligator2,11,9,0,220,100,5402,1942.0
elligator2,11,3,0,220,100,5402,1903.0
simple_swu,11,10,0,221,100,5402,2375.0
simple_swu,11,3,1,221,100,5402,2327.0
elligator2,11,8,0,221,100,5402,1970.0
simple_swu,11,5,0,221,100,5402,2378.0
elligator2,11,9,0,221,100,5402,1912.0
elligator2,11,0,0,221,100,5402,1946.0
simple_swu,11,6,0,221,100,5402,2396.0
elligator2,11,3,0,221,100,5402,1928.0
elligator2,11,2,0,221,100,5402,1901.0
simple_swu,11,4,0,221,100,5402,2355.0
elligator2,11,1,0,221,100,5402,1900.0
elligator2,11,10,0,221,100,5402,2240.0
simple_swu,11,7,0,221,100,5402,3375.0
simple_swu,11,2,0,221,100,5402,2335.0
elligator2,11,4,1,221,100,5402,2007.0
simple_swu,11,8,1,221,100,5402,2336.0
elligator2,11,6,0,221,100,5402,1924.0
elligator2,11,7,1,221,100,5402,1986.0
simple_swu,11,9,0,221,100,5402,2335.0
simple_swu,11,0,1,221,100,5402,2584.0
elligator2,11,5,0,221,100,5402,1913.0
simple_swu,11,1,0,221,100,5402,2389.0
elligator2,11,4,1,222,100,5402,1909.0
simple_swu,11,1,0,222,100,5402,2303.0
simple_swu,11,8,1,222,100,5402,2284.0
simple_swu,11,9,0,222,100,5402,2302.0
simple_swu,11,0,1,222,100,5402,2314.0
simple_swu,11,2,0,222,100,5402,2278.0
elligator2,11,1,0,222,100,5402,1875.0
simple_swu,11,6,0,222,100,5402,2291.0
simple_swu,11,7,0,222,100,5402,2289.0
elligator2,11,3,0,222,100,5402,1961.0
elligator2,11,0,0,222,100,5402,1920.0
elligator2,11,9,0,222,100,5402,1878.0
elligator2,11,6,0,222,100,5402,1889.0
simple_swu,11,10,0,222,100,5402,2661.0
elligator2,11,5,0,222,100,5402,2067.0
simple_swu,11,3,1,222,100,5402,2414.0
elligator2,11,10,0,222,100,5402,1869.0
elligator2,11,8,0,222,100,5402,1851.0
elligator2,11,2,0,222,100,5402,1846.0
simple_swu,11,4,0,222,100,5402,2281.0
elligator2,11,7,1,222,100,5402,1888.0
simple_swu,11,5,0,222,100,5402,2352.0
simple_swu,11,6,0,223,100,5402,2279.0
elligator2,11,4,1,223,100,5402,1930.0
elligator2,11,0,0,223,100,5402,1882.0
elligator2,11,7,1,223,100,5402,1852.0
elligator2,11,8,0,223,100,5402,2070.0
elligator2,11,6,0,223,100,5402,1892.0
elligator2,11,3,0,223,100,5402,1891.0
simple_swu,11,7,0,223,100,5402,2304.0
simple_swu,11,9,0,223,100,5402,2286.0
elligator2,11,2,0,223,100,5402,1862.0
simple_swu,11,4,0,223,100,5402,2294.0
simple_swu,11,5,0,223,100,5402,2319.0
elligator2,11,5,0,223,100,5402,1854.0
simple_swu,11,2,0,223,100,5402,2310.0
elligator2,11,1,0,223,100,5402,1922.0
elligator2,11,10,0,223,100,5402,1858.0
simple_swu,11,8,1,223,100,5402,2279.0
simple_swu,11,10,0,223,100,5402,2306.0
simple_swu,11,1,0,223,100,5402,2302.0
simple_swu,11,0,1,223,100,5402,2288.0
simple_swu,11,3,1,223,100,5402,2296.0
elligator2,11,9,0,223,100,5402,1887.0
elligator2,11,5,0,224,100,5402,1877.0
simple_swu,11,1,0,224,100,5402,2351.0
elligator2,11,10,0,224,100,5402,1883.0
elligator2,11,1,0,224,100,5402,1863.0
elligator2,11,2,0,224,100,5402,1872.0
simple_swu,11,10,0,224,100,5402,2301.0
elligator2,11,6,0,224,100,5402,1878.0
elligator2,11,0,0,224,100,5402,2052.0
simple_swu,11,6,0,224,100,5402,2311.0
elligator2,11,7,1,224,100,5402,1908.0
elligator2,11,9,0,224,100,5402,1884.0
simple_swu,11,4,0,224,100,5402,2496.0
elligator2,11,8,0,224,100,5402,1973.0
simple_swu,11,5,0,224,100,5402,2347.0
simple_swu,11,7,0,224,100,5402,2317.0
simple_swu,11,2,0,224,100,5402,2372.0
simple_swu,11,3,1,224,100,5402,2282.0
simple_swu,11,0,1,224,100,5402,2287.0
simple_swu,11,8,1,224,100,5402,2269.0
elligator2,11,4,1,224,100,5402,1951.0
elligator2,11,3,0,224,100,5402,2948.0
simple_swu,11,9,0,224,100,5402,4219.0
elligator2,11,8,0,225,100,5402,3355.0
simple_swu,11,8,1,225,100,5402,4023.0
simple_swu,11,0,1,225,100,5402,3378.0
elligator2,11,7,1,225,100,5402,1934.0
simple_swu,11,7,0,225,100,5402,2480.0
simple_swu,11,5,0,225,100,5402,2307.0
elligator2,11,6,0,225,100,5402,1920.0
elligator2,11,5,0,225,100,5402,1888.0
simple_swu,11,1,0,225,100,5402,2324.0
simple_swu,11,3,1,225,100,5402,2282.0
elligator2,11,4,1,225,100,5402,1947.0
elligator2,11,9,0,225,100,5402,1857.0
simple_swu,11,10,0,225,100,5402,2571.0
elligator2,11,3,0,225,100,5402,1997.0
simple_swu,11,4,0,225,100,5402,2343.0
simple_swu,11,2,0,225,100,5402,2335.0
elligator2,11,2,0,225,100,5402,1916.0
elligator2,11,1,0,225,100,5402,1929.0
elligator2,11,0,0,225,100,5402,2334.0
simple_swu,11,9,0,225,100,5402,2774.0
simple_swu,11,6,0,225,100,5402,2488.0
elligator2,11,10,0,225,100,5402,2108.0
elligator2,11,10,0,226,100,5402,1891.0
elligator2,11,2,0,226,100,5402,2039.0
elligator2,11,8,0,226,100,5402,1997.0
elligator2,11,3,0,226,100,5402,1882.0
elligator2,11,6,0,226,100,5402,2505.0
simple_swu,11,7,0,226,100,5402,3714.0
elligator2,11,1,0,226,100,5402,2092.0
elligator2,11,4,1,226,100,5402,2000.0
elligator2,11,5,0,226,100,5402,1894.0
elligator2,11,7,1,226,100,5402,1923.0
simple_swu,11,4,0,226,100,5402,2365.0
elligator2,11,0,0,226,100,5402,1935.0
simple_swu,11,1,0,226,100,5402,2365.0
simple_swu,11,8,1,226,100,5402,2292.0
simple_swu,11,9,0,226,100,5402,2355.0
simple_swu,11,10,0,226,100,5402,2386.0
simple_swu,11,0,1,226,100,5402,2288.0
simple_swu,11,3,1,226,100,5402,2274.0
simple_swu,11,2,0,226,100,5402,2351.0
simple_swu,11,6,0,226,100,5402,2354.0
elligator2,11,9,0,226,100,5402,1901.0
simple_swu,11,5,0,226,100,5402,2375.0
simple_swu,11,8,1,227,100,5402,2329.0
elligator2,11,10,0,227,100,5402,1955.0
simple_swu,11,9,0,227,100,5402,2645.0
simple_swu,11,2,0,227,100,5402,2406.0
elligator2,11,0,0,227,100,5402,2017.0
elligator2,11,6,0,227,100,5402,1944.0
elligator2,11,7,1,227,100,5402,1984.0
simple_swu,11,6,0,227,100,5402,2459.0
elligator2,11,3,0,227,100,5402,2618.0
simple_swu,11,3,1,227,100,5402,3204.0
elligator2,11,2,0,227,100,5402,2018.0
elligator2,11,4,1,227,100,5402,2724.0
elligator2,11,8,0,227,100,5402,3052.0
simple_swu,11,10,0,227,100,5402,3703.0
elligator2,11,1,0,227,100,5402,3019.0
elligator2,11,5,0,227,100,5402,3017.0
elligator2,11,9,0,227,100,5402,3072.0
simple_swu,11,0,1,227,100,5402,3980.0
simple_swu,11,7,0,227,100,5402,2556.0
simple_swu,11,1,0,227,100,5402,2302.0
simple_swu,11,5,0,227,100,5402,2301.0
simple_swu,11,4,0,227,100,5402,2305.0
simple_swu,11,4,0,228,100,5402,2315.0
simple_swu,11,6,0,228,100,5402,2299.0
simple_swu,11,2,0,228,100,5402,2362.0
elligator2,11,0,0,228,100,5402,1989.0
simple_swu,11,3,1,228,100,5402,2273.0
elligator2,11,10,0,228,100,5402,1901.0
elligator2,11,5,0,228,100,5402,1901.0
simple_swu,11,0,1,228,100,5402,2280.0
simple_swu,11,7,0,228,100,5402,2310.0
elligator2,11,4,1,228,100,5402,1911.0
simple_swu,11,10,0,228,100,5402,2395.0
simple_swu,11,1,0,228,100,5402,2332.0
simple_swu,11,8,1,228,100,5402,2536.0
elligator2,11,3,0,228,100,5402,1948.0
elligator2,11,9,0,228,100,5402,1942.0
elligator2,11,6,0,228,100,5402,1945.0
simple_swu,11,5,0,228,100,5402,2382.0
elligator2,11,8,0,228,100,5402,1912.0
simple_swu,11,9,0,228,100,5402,2382.0
elligator2,11,2,0,228,100,5402,1927.0
elligator2,11,1,0,228,100,5402,1997.0
elligator2,11,7,1,228,100,5402,1999.0
simple_swu,11,0,1,229,100,5402,2496.0
simple_swu,11,7,0,229,100,5402,2399.0
elligator2,11,8,0,229,100,5402,1940.0
elligator2,11,3,0,229,100,5402,1890.0
simple_swu,11,6,0,229,100,5402,2323.0
elligator2,11,9,0,229,100,5402,1864.0
elligator2,11,4,1,229,100,5402,1863.0
simple_swu,11,5,0,229,100,5402,2407.0
elligator2,11,10,0,229,100,5402,1927.0
elligator2,11,2,0,229,100,5402,1859.0
simple_swu,11,9,0,229,100,5402,2304.0
simple_swu,11,10,0,229,100,5402,2284.0
simple_swu,11,3,1,229,100,5402,2331.0
elligator2,11,5,0,229,100,5402,1888.0
elligator2,11,0,0,229,100,5402,1903.0
simple_swu,11,8,1,229,100,5402,2272.0
simple_swu,11,1,0,229,100,5402,2364.0
elligator2,11,6,0,229,100,5402,1938.0
simple_swu,11,2,0,229,100,5402,2309.0
elligator2,11,1,0,229,100,5402,2200.0
elligator2,11,7,1,229,100,5402,1974.0
simple_swu,11,4,0,229,100,5402,2369.0
simple_swu,11,9,0,230,100,5402,2319.0
elligator2,11,0,0,230,100,5402,1924.0
elligator2,11,8,0,230,100,5402,1882.0
elligator2,11,9,0,230,100,5402,1870.0
elligator2,11,2,0,230,100,5402,2098.0
simple_swu,11,10,0,230,100,5402,2446.0
elligator2,11,6,0,230,100,5402,1926.0
elligator2,11,1,0,230,100,5402,1920.0
elligator2,11,5,0,230,100,5402,1891.0
elligator2,11,7,1,230,100,5402,1913.0
simple_swu,11,3,1,230,100,5402,2278.0
elligator2,11,10,0,230,100,5402,1943.0
simple_swu,11,5,0,230,100,5402,2373.0
simple_swu,11,2,0,230,100,5402,2310.0
simple_swu,11,0,1,230,100,5402,2262.0
elligator2,11,3,0,230,100,5402,1904.0
simple_swu,11,7,0,230,100,5402,2334.0
simple_swu,11,8,1,230,100,5402,2272.0
simple_swu,11,4,0,230,100,5402,2293.0
elligator2,11,4,1,230,100,5402,1900.0
simple_swu,11,6,0,230,100,5402,2285.0
simple_swu,11,1,0,230,100,5402,2882.0
elligator2,11,9,0,231,100,5402,2014.0
elligator2,11,0,0,231,100,5402,1946.0
elligator2,11,2,0,231,100,5402,1927.0
elligator2,11,7,1,231,100,5402,1915.0
simple_swu,11,2,0,231,100,5402,2315.0
elligator2,11,1,0,231,100,5402,1858.0
elligator2,11,8,0,231,100,5402,1908.0
simple_swu,11,6,0,231,100,5402,2305.0
simple_swu,11,4,0,231,100,5402,2302.0
elligator2,11,3,0,231,100,5402,1904.0
simple_swu,11,10,0,231,100,5402,2309.0
simple_swu,11,9,0,231,100,5402,2308.0
simple_swu,11,8,1,231,100,5402,2301.0
elligator2,11,5,0,231,100,5402,1952.0
elligator2,11,10,0,231,100,5402,1895.0
simple_swu,11,3,1,231,100,5402,2287.0
simple_swu,11,7,0,231,100,5402,2323.0
simple_swu,11,0,1,231,100,5402,2326.0
simple_swu,11,5,0,231,100,5402,2333.0
elligator2,11,4,1,231,100,5402,1989.0
simple_swu,11,1,0,231,100,5402,2388.0
elligator2,11,6,0,231,100,5402,1911.0
simple_swu,11,1,0,232,100,5402,2417.0
elligator2,11,2,0,232,100,5402,1908.0
simple_swu,11,8,1,232,100,5402,2278.0
elligator2,11,4,1,232,100,5402,1917.0
elligator2,11,6,0,232,100,5402,1944.0
elligator2,11,10,0,232,100,5402,1924.0
simple_swu,11,7,0,232,100,5402,2381.0
elligator2,11,7,1,232,100,5402,1932.0
elligator2,11,9,0,232,100,5402,1908.0
simple_swu,11,4,0,232,100,5402,2330.0
simple_swu,11,0,1,232,100,5402,2276.0
elligator2,11,5,0,232,100,5402,1912.0
simple_swu,11,10,0,232,100,5402,2359.0
elligator2,11,0,0,232,100,5402,1974.0
simple_swu,11,3,1,232,100,5402,2266.0
simple_swu,11,2,0,232,100,5402,2365.0
elligator2,11,1,0,232,100,5402,1901.0
simple_swu,11,6,0,232,100,5402,2382.0
elligator2,11,8,0,232,100,5402,1910.0
simple_swu,11,9,0,232,100,5402,2335.0
simple_swu,11,5,0,232,100,5402,2340.0
elligator2,11,3,0,232,100,5402,1918.0
simple_swu,11,3,1,233,100,5402,2503.0
simple_swu,11,10,0,233,100,5402,2416.0
simple_swu,11,4,0,233,100,5402,2327.0
simple_swu,11,5,0,233,100,5402,2331.0
simple_swu,11,0,1,233,100,5402,2300.0
elligator2,11,2,0,233,100,5402,1951.0
elligator2,11,7,1,233,100,5402,1955.0
elligator2,11,10,0,233,100,5402,2062.0
elligator2,11,4,1,233,100,5402,1936.0
simple_swu,11,1,0,233,100,5402,2400.0
simple_swu,11,7,0,233,100,5402,2302.0
elligator2,11,8,0,233,100,5402,1889.0
simple_swu,11,9,0,233,100,5402,2312.0
simple_swu,11,2,0,233,100,5402,2305.0
elligator2,11,1,0,233,100,5402,1945.0
elligator2,11,3,0,233,100,5402,1908.0
elligator2,11,6,0,233,100,5402,1920.0
elligator2,11,5,0,233,100,5402,2014.0
elligator2,11,9,0,233,100,5402,2079.0
simple_swu,11,6,0,233,100,5402,2348.0
elligator2,11,0,0,233,100,5402,1947.0
simple_swu,11,8,1,233,100,5402,2282.0
simple_swu,11,5,0,234,100,5402,2295.0
elligator2,11,5,0,234,100,5402,1898.0
simple_swu,11,7,0,234,100,5402,2327.0
elligator2,11,3,0,234,100,5402,1884.0
elligator2,11,2,0,234,100,5402,1996.0
elligator2,11,0,0,234,100,5402,1965.0
elligator2,11,8,0,234,100,5402,1900.0
simple_swu,11,8,1,234,100,5402,2283.0
elligator2,11,4,1,234,100,5402,1971.0
elligator2,11,6,0,234,100,5402,2418.0
simple_swu,11,10,0,234,100,5402,2949.0
simple_swu,11,2,0,234,100,5402,2418.0
simple_swu,11,6,0,234,100,5402,2789.0
elligator2,11,1,0,234,100,5402,1917.0
elligator2,11,10,0,234,100,5402,1918.0
simple_swu,11,3,1,234,100,5402,2297.0
simple_swu,11,0,1,234,100,5402,2292.0
simple_swu,11,1,0,234,100,5402,2370.0
simple_swu,11,9,0,234,100,5402,2292.0
simple_swu,11,4,0,234,100,5402,2294.0
elligator2,11,7,1,234,100,5402,1969.0
elligator2,11,9,0,234,100,5402,1888.0
simple_swu,11,1,0,235,100,5402,2314.0
elligator2,11,10,0,235,100,5402,1949.0
elligator2,11,0,0,235,100,5402,1963.0
simple_swu,11,10,0,235,100,5402,2305.0
elligator2,11,6,0,235,100,5402,1917.0
simple_swu,11,6,0,235,100,5402,2370.0
simple_swu,11,3,1,235,100,5402,2294.0
elligator2,11,1,0,235,100,5402,1920.0
elligator2,11,8,0,235,100,5402,1884.0
simple_swu,11,2,0,235,100,5402,2322.0
elligator2,11,5,0,235,100,5402,1929.0
elligator2,11,7,1,235,100,5402,1905.0
elligator2,11,4,1,235,100,5402,1895.0
elligator2,11,2,0,235,100,5402,1925.0
elligator2,11,3,0,235,100,5402,1916.0
simple_swu,11,9,0,235,100,5402,2335.0
simple_swu,11,5,0,235,100,5402,2366.0
elligator2,11,9,0,235,100,5402,1882.0
simple_swu,11,0,1,235,100,5402,2316.0
simple_swu,11,4,0,235,100,5402,2370.0
simple_swu,11,7,0,235,100,5402,2317.0
simple_swu,11,8,1,235,100,5402,2267.0
simple_swu,11,7,0,236,100,5402,2323.0
simple_swu,11,4,0,236,100,5402,2401.0
simple_swu,11,2,0,236,100,5402,2326.0
elligator2,11,9,0,236,100,5402,1909.0
elligator2,11,1,0,236,100,5402,1856.0
simple_swu,11,8,1,236,100,5402,2274.0
simple_swu,11,0,1,236,100,5402,2304.0
